employee_key,employee_id,full_name,email,department,role,salary,years_experience,status,change_reason,valid_from,valid_to,is_current
1957,EMP0891,Pooja Kumar,pooja.kumar1@presight.ai,Legal,Legal Analyst,43067.0,11,Active,Hire - Initial Appointment,2014-09-26,9999-12-31,True
1958,EMP0892,Noura Saeed,noura.saeed2@presight.ai,HR,HR Analyst,13995.0,3,Active,Initial appointment,2023-03-18,2024-01-17,False
1959,EMP0892,Noura Saeed,noura.saeed2@presight.ai,HR,HR Analyst,16194.0,3,Active,Annual performance increase,2024-01-17,2025-06-01,False
1960,EMP0892,Noura Saeed,noura.saeed2@presight.ai,HR,HR Analyst,21087.0,3,Active,Promoted following review,2025-06-01,9999-12-31,True
1961,EMP0893,Nikhil Nambiar,nikhil.nambiar@presight.ai,Finance,Data Analyst,12127.0,3,Active,Hire - Initial Appointment,2022-04-22,9999-12-31,True
1962,EMP0894,Ahmed Yousef,ahmed.yousef2@presight.ai,HR,HR Analyst,25817.0,9,Active,Hire - Initial Appointment,2016-06-30,9999-12-31,True
1963,EMP0895,James Andersen,james.andersen1@presight.ai,Procurement,Procurement Analyst,12726.0,6,Active,Initial appointment,2019-05-30,2021-04-11,False
1964,EMP0895,James Andersen,james.andersen1@presight.ai,Procurement,Procurement Analyst,20539.0,6,Active,Retention adjustment,2021-04-11,9999-12-31,True
1965,EMP0896,Mira Yousef,mira.yousef2@presight.ai,Legal,Compliance Analyst,24974.0,12,Active,Initial appointment,2015-06-11,2017-06-19,False
1966,EMP0896,Mira Yousef,mira.yousef2@presight.ai,Legal,Compliance Analyst,27014.0,12,Active,Promoted following review,2017-06-19,2023-06-05,False
1967,EMP0896,Mira Yousef,mira.yousef2@presight.ai,Legal,Compliance Analyst,29335.0,12,Active,Market correction adjustment,2023-06-05,2024-06-19,False
1968,EMP0896,Mira Yousef,mira.yousef2@presight.ai,Legal,Compliance Analyst,42280.0,12,Active,Promoted following review,2024-06-19,9999-12-31,True
1969,EMP0897,Bilal Farooq,bilal.farooq1@presight.ai,Operations,Supply Chain Analyst,21540.0,3,Active,Hire - Initial Appointment,2023-06-06,9999-12-31,True
1970,EMP0898,Khalid Ibrahim,khalid.ibrahim1@presight.ai,Legal,Legal Analyst,9019.0,2,Active,Initial appointment,2024-06-30,2025-03-23,False
1971,EMP0898,Khalid Ibrahim,khalid.ibrahim1@presight.ai,Legal,Legal Analyst,10220.0,2,Active,Project completion bonus integration,2025-03-23,2025-05-26,False
1972,EMP0898,Khalid Ibrahim,khalid.ibrahim1@presight.ai,Legal,Legal Analyst,14566.0,2,Active,Retention adjustment,2025-05-26,9999-12-31,True
1973,EMP0899,Mohammed Yousef,mohammed.yousef1@presight.ai,Data Science,BI Engineer,21035.0,8,Active,Initial appointment,2019-09-21,2023-09-16,False
1974,EMP0899,Mohammed Yousef,mohammed.yousef1@presight.ai,Data Science,BI Engineer,24791.0,8,Active,Retention adjustment,2023-09-16,2024-01-25,False
1975,EMP0899,Mohammed Yousef,mohammed.yousef1@presight.ai,Data Science,BI Engineer,29954.0,8,Active,Annual performance increase,2024-01-25,9999-12-31,True
1976,EMP0900,Nikhil Iyer,nikhil.iyer@presight.ai,Legal,Compliance Analyst,48860.0,3,Active,Initial appointment,2022-02-13,2022-12-14,False
1977,EMP0900,Nikhil Iyer,nikhil.iyer@presight.ai,Legal,Compliance Analyst,56773.0,3,Active,Annual performance increase,2022-12-14,2023-02-12,False
1978,EMP0900,Nikhil Iyer,nikhil.iyer@presight.ai,Legal,Compliance Analyst,64294.0,3,Active,Project completion bonus integration,2023-02-12,2024-05-19,False
1979,EMP0900,Nikhil Iyer,nikhil.iyer@presight.ai,Legal,Compliance Analyst,71212.0,3,Active,Cost of living adjustment,2024-05-19,9999-12-31,True
1980,EMP0901,Saif Al Shamsi,saif.al.shamsi@presight.ai,Marketing,Brand Manager,17498.0,2,Active,Hire - Initial Appointment,2024-09-18,9999-12-31,True
1981,EMP0902,Dana Al Naqbi,dana.al.naqbi1@presight.ai,Operations,Senior Data Engineer,26438.0,12,Inactive,Initial appointment,2015-06-11,2018-05-04,False
1982,EMP0902,Dana Al Naqbi,dana.al.naqbi1@presight.ai,Operations,Senior Data Engineer,28680.0,12,Inactive,Retention adjustment,2018-05-04,2018-06-05,False
1983,EMP0902,Dana Al Naqbi,dana.al.naqbi1@presight.ai,Operations,Senior Data Engineer,33911.0,12,Inactive,Promoted following review,2018-06-05,2022-10-13,False
1984,EMP0902,Dana Al Naqbi,dana.al.naqbi1@presight.ai,Operations,Senior Data Engineer,40535.0,12,Inactive,Project completion bonus integration,2022-10-13,9999-12-31,True
1985,EMP0903,Omar Al Hashimi,omar.al.hashimi@presight.ai,Data Science,BI Engineer,9149.0,0,Active,Initial appointment,2024-04-14,2025-02-03,False
1986,EMP0903,Omar Al Hashimi,omar.al.hashimi@presight.ai,Data Science,BI Engineer,10095.0,0,Active,Market correction adjustment,2025-02-03,2025-02-21,False
1987,EMP0903,Omar Al Hashimi,omar.al.hashimi@presight.ai,Data Science,BI Engineer,11568.0,0,Active,Cost of living adjustment,2025-02-21,2025-03-31,False
1988,EMP0903,Omar Al Hashimi,omar.al.hashimi@presight.ai,Data Science,BI Engineer,12991.0,0,Active,Annual performance increase,2025-03-31,9999-12-31,True
1989,EMP0904,Rashid Al Hashimi,rashid.al.hashimi@presight.ai,Finance,Budget Analyst,13400.0,3,Active,Initial appointment,2024-05-13,2025-01-26,False
1990,EMP0904,Rashid Al Hashimi,rashid.al.hashimi@presight.ai,Finance,Budget Analyst,15186.0,3,Active,Annual performance increase,2025-01-26,2025-04-27,False
1991,EMP0904,Rashid Al Hashimi,rashid.al.hashimi@presight.ai,Finance,Budget Analyst,23719.0,3,Active,Retention adjustment,2025-04-27,9999-12-31,True
1992,EMP0905,Sanjay Krishnan,sanjay.krishnan1@presight.ai,Sales,Sales Analyst,9257.0,1,Active,Initial appointment,2024-04-12,2025-02-07,False
1993,EMP0905,Sanjay Krishnan,sanjay.krishnan1@presight.ai,Sales,Sales Analyst,10202.0,1,Active,Market correction adjustment,2025-02-07,2025-02-21,False
1994,EMP0905,Sanjay Krishnan,sanjay.krishnan1@presight.ai,Sales,Sales Analyst,11929.0,1,Active,Annual performance increase,2025-02-21,2025-03-23,False
1995,EMP0905,Sanjay Krishnan,sanjay.krishnan1@presight.ai,Sales,Sales Analyst,12652.0,1,Active,Annual performance increase,2025-03-23,2025-05-19,False
1996,EMP0905,Sanjay Krishnan,sanjay.krishnan1@presight.ai,Sales,Sales Analyst,13971.0,1,Active,Retention adjustment,2025-05-19,9999-12-31,True
1997,EMP0906,Dana Al Zaabi,dana.al.zaabi@presight.ai,Sales,Account Manager,13581.0,2,Active,Initial appointment,2024-08-01,2025-03-24,False
1998,EMP0906,Dana Al Zaabi,dana.al.zaabi@presight.ai,Sales,Account Manager,15996.0,2,Active,Project completion bonus integration,2025-03-24,2025-03-29,False
1999,EMP0906,Dana Al Zaabi,dana.al.zaabi@presight.ai,Sales,Account Manager,22715.0,2,Active,Annual performance increase,2025-03-29,9999-12-31,True
2000,EMP0907,Mira Al Mansoori,mira.al.mansoori@presight.ai,Marketing,Brand Manager,12731.0,4,Inactive,Initial appointment,2021-08-28,2025-02-10,False
2001,EMP0907,Mira Al Mansoori,mira.al.mansoori@presight.ai,Marketing,Brand Manager,17349.0,4,Inactive,Annual performance increase,2025-02-10,9999-12-31,True
2002,EMP0908,Ibrahim Al Zaabi,ibrahim.al.zaabi@presight.ai,Procurement,Procurement Analyst,11200.0,3,Active,Initial appointment,2023-06-23,2024-05-07,False
2003,EMP0908,Ibrahim Al Zaabi,ibrahim.al.zaabi@presight.ai,Procurement,Procurement Analyst,18429.0,3,Active,Annual performance increase,2024-05-07,9999-12-31,True
2004,EMP0909,Reem Ibrahim,reem.ibrahim@presight.ai,Data Science,BI Specialist,31693.0,14,Active,Initial appointment,2012-04-05,2017-10-29,False
2005,EMP0909,Reem Ibrahim,reem.ibrahim@presight.ai,Data Science,BI Specialist,35330.0,14,Active,Retention adjustment,2017-10-29,2020-10-21,False
2006,EMP0909,Reem Ibrahim,reem.ibrahim@presight.ai,Data Science,BI Specialist,38343.0,14,Active,Promoted following review,2020-10-21,2022-01-11,False
2007,EMP0909,Reem Ibrahim,reem.ibrahim@presight.ai,Data Science,BI Specialist,45925.0,14,Active,Market correction adjustment,2022-01-11,9999-12-31,True
2008,EMP0910,Arjun Krishnan,arjun.krishnan1@presight.ai,Procurement,Vendor Manager,21788.0,6,Active,Hire - Initial Appointment,2020-02-05,9999-12-31,True
2009,EMP0911,Saif Hamdan,saif.hamdan1@presight.ai,Sales,Sales Analyst,23322.0,3,Active,Hire - Initial Appointment,2022-03-31,9999-12-31,True
2010,EMP0912,Salim Al Suwaidi,salim.al.suwaidi@presight.ai,Marketing,Marketing Analyst,23937.0,2,Inactive,Hire - Initial Appointment,2024-07-10,9999-12-31,True
2011,EMP0913,Saif Rahman,saif.rahman@presight.ai,Digital,Senior Data Engineer,21558.0,3,Active,Hire - Initial Appointment,2022-05-10,9999-12-31,True
2012,EMP0914,Adam Yousef,adam.yousef@presight.ai,Sustainability,Data Analyst,17609.0,5,Active,Initial appointment,2022-02-19,2023-10-26,False
2013,EMP0914,Adam Yousef,adam.yousef@presight.ai,Sustainability,Data Analyst,20113.0,5,Active,Retention adjustment,2023-10-26,2023-10-27,False
2014,EMP0914,Adam Yousef,adam.yousef@presight.ai,Sustainability,Data Analyst,22833.0,5,Active,Cost of living adjustment,2023-10-27,2024-08-31,False
2015,EMP0914,Adam Yousef,adam.yousef@presight.ai,Sustainability,Data Analyst,26409.0,5,Active,Promoted following review,2024-08-31,9999-12-31,True
2016,EMP0915,Nadia Saeed,nadia.saeed1@presight.ai,Sustainability,Sustainability Analyst,23336.0,18,Active,Initial appointment,2009-10-01,2015-02-19,False
2017,EMP0915,Nadia Saeed,nadia.saeed1@presight.ai,Sustainability,Sustainability Analyst,25205.0,18,Active,Market correction adjustment,2015-02-19,2024-05-09,False
2018,EMP0915,Nadia Saeed,nadia.saeed1@presight.ai,Sustainability,Sustainability Analyst,41036.0,18,Active,Market correction adjustment,2024-05-09,9999-12-31,True
2019,EMP0916,Wei Murthy,wei.murthy3@presight.ai,HR,Lead Data Engineer,27258.0,6,Active,Hire - Initial Appointment,2020-08-07,9999-12-31,True
2020,EMP0917,Reem Al Hashimi,reem.al.hashimi@presight.ai,Data Science,Data Analyst,13006.0,6,Active,Initial appointment,2020-01-13,2022-12-03,False
2021,EMP0917,Reem Al Hashimi,reem.al.hashimi@presight.ai,Data Science,Data Analyst,15437.0,6,Active,Cost of living adjustment,2022-12-03,2024-04-25,False
2022,EMP0917,Reem Al Hashimi,reem.al.hashimi@presight.ai,Data Science,Data Analyst,21927.0,6,Active,Market correction adjustment,2024-04-25,9999-12-31,True
2023,EMP0918,Pooja Malik,pooja.malik@presight.ai,HR,HR Analyst,9978.0,0,Active,Initial appointment,2024-05-03,2025-01-06,False
2024,EMP0918,Pooja Malik,pooja.malik@presight.ai,HR,HR Analyst,10767.0,0,Active,Market correction adjustment,2025-01-06,2025-06-16,False
2025,EMP0918,Pooja Malik,pooja.malik@presight.ai,HR,HR Analyst,14359.0,0,Active,Cost of living adjustment,2025-06-16,9999-12-31,True
2026,EMP0919,Rashid Mansour,rashid.mansour@presight.ai,Procurement,Vendor Manager,25108.0,18,Active,Initial appointment,2007-01-21,2013-07-23,False
2027,EMP0919,Rashid Mansour,rashid.mansour@presight.ai,Procurement,Vendor Manager,29287.0,18,Active,Annual performance increase,2013-07-23,2018-08-09,False
2028,EMP0919,Rashid Mansour,rashid.mansour@presight.ai,Procurement,Vendor Manager,42309.0,18,Active,Annual performance increase,2018-08-09,9999-12-31,True
2029,EMP0920,Karthik Krishnan,karthik.krishnan@presight.ai,Operations,Senior Data Engineer,11627.0,2,Active,Initial appointment,2023-09-10,2024-07-10,False
2030,EMP0920,Karthik Krishnan,karthik.krishnan@presight.ai,Operations,Senior Data Engineer,12579.0,2,Active,Market correction adjustment,2024-07-10,2024-12-08,False
2031,EMP0920,Karthik Krishnan,karthik.krishnan@presight.ai,Operations,Senior Data Engineer,13781.0,2,Active,Promoted following review,2024-12-08,2024-12-23,False
2032,EMP0920,Karthik Krishnan,karthik.krishnan@presight.ai,Operations,Senior Data Engineer,14882.0,2,Active,Annual performance increase,2024-12-23,2025-06-13,False
2033,EMP0920,Karthik Krishnan,karthik.krishnan@presight.ai,Operations,Senior Data Engineer,19700.0,2,Active,Retention adjustment,2025-06-13,9999-12-31,True
2034,EMP0921,Karthik Murthy,karthik.murthy1@presight.ai,Data Science,BI Engineer,26642.0,9,Active,Initial appointment,2018-09-04,2022-05-25,False
2035,EMP0921,Karthik Murthy,karthik.murthy1@presight.ai,Data Science,BI Engineer,28668.0,9,Active,Retention adjustment,2022-05-25,2023-04-12,False
2036,EMP0921,Karthik Murthy,karthik.murthy1@presight.ai,Data Science,BI Engineer,48034.0,9,Active,Project completion bonus integration,2023-04-12,9999-12-31,True
2037,EMP0922,Abdulla Najjar,abdulla.najjar1@presight.ai,HR,Learning & Development,14664.0,3,Active,Initial appointment,2022-01-29,2023-09-04,False
2038,EMP0922,Abdulla Najjar,abdulla.najjar1@presight.ai,HR,Learning & Development,15874.0,3,Active,Cost of living adjustment,2023-09-04,2023-11-26,False
2039,EMP0922,Abdulla Najjar,abdulla.najjar1@presight.ai,HR,Learning & Development,23402.0,3,Active,Promoted following review,2023-11-26,9999-12-31,True
2040,EMP0923,Mira Farooq,mira.farooq@presight.ai,Sales,Account Manager,25854.0,11,Active,Hire - Initial Appointment,2015-03-08,9999-12-31,True
2041,EMP0924,Yusuf Saleh,yusuf.saleh@presight.ai,HR,Learning & Development,20576.0,2,Active,Hire - Initial Appointment,2023-04-29,9999-12-31,True
2042,EMP0925,Lin Kumar,lin.kumar@presight.ai,Engineering,Data Engineer,35008.0,25,Active,Initial appointment,2000-02-15,2004-11-17,False
2043,EMP0925,Lin Kumar,lin.kumar@presight.ai,Engineering,Data Engineer,39864.0,25,Active,Annual performance increase,2004-11-17,2010-10-07,False
2044,EMP0925,Lin Kumar,lin.kumar@presight.ai,Engineering,Data Engineer,46266.0,25,Active,Annual performance increase,2010-10-07,2017-10-25,False
2045,EMP0925,Lin Kumar,lin.kumar@presight.ai,Engineering,Data Engineer,58189.0,25,Active,Market correction adjustment,2017-10-25,9999-12-31,True
2046,EMP0926,Yasmin Saleh,yasmin.saleh3@presight.ai,Sales,Account Manager,24808.0,17,Active,Initial appointment,2009-09-06,2011-06-21,False
2047,EMP0926,Yasmin Saleh,yasmin.saleh3@presight.ai,Sales,Account Manager,28517.0,17,Active,Retention adjustment,2011-06-21,2015-04-29,False
2048,EMP0926,Yasmin Saleh,yasmin.saleh3@presight.ai,Sales,Account Manager,40125.0,17,Active,Promoted following review,2015-04-29,9999-12-31,True
2049,EMP0927,Ibrahim Hamdan,ibrahim.hamdan@presight.ai,Procurement,Vendor Manager,18391.0,12,Active,Initial appointment,2015-06-06,2016-08-23,False
2050,EMP0927,Ibrahim Hamdan,ibrahim.hamdan@presight.ai,Procurement,Vendor Manager,20829.0,12,Active,Cost of living adjustment,2016-08-23,2019-05-28,False
2051,EMP0927,Ibrahim Hamdan,ibrahim.hamdan@presight.ai,Procurement,Vendor Manager,28609.0,12,Active,Project completion bonus integration,2019-05-28,9999-12-31,True
2052,EMP0928,Wei Desai,wei.desai@presight.ai,HR,Lead Data Engineer,26710.0,5,Active,Hire - Initial Appointment,2021-07-30,9999-12-31,True
2053,EMP0929,Bilal Khoury,bilal.khoury1@presight.ai,Operations,Senior Data Engineer,18726.0,2,Active,Hire - Initial Appointment,2024-03-13,9999-12-31,True
2054,EMP0930,Roshan Verma,roshan.verma@presight.ai,Engineering,Data Engineer,11042.0,4,Active,Initial appointment,2023-07-16,2025-03-01,False
2055,EMP0930,Roshan Verma,roshan.verma@presight.ai,Engineering,Data Engineer,19214.0,4,Active,Cost of living adjustment,2025-03-01,9999-12-31,True
2056,EMP0931,Mira Hamdan,mira.hamdan1@presight.ai,Engineering,Platform Engineer,31987.0,8,Active,Initial appointment,2017-04-17,2020-04-05,False
2057,EMP0931,Mira Hamdan,mira.hamdan1@presight.ai,Engineering,Platform Engineer,35204.0,8,Active,Cost of living adjustment,2020-04-05,2021-12-25,False
2058,EMP0931,Mira Hamdan,mira.hamdan1@presight.ai,Engineering,Platform Engineer,39073.0,8,Active,Market correction adjustment,2021-12-25,2022-06-24,False
2059,EMP0931,Mira Hamdan,mira.hamdan1@presight.ai,Engineering,Platform Engineer,45274.0,8,Active,Promoted following review,2022-06-24,9999-12-31,True
2060,EMP0932,Reem Al Suwaidi,reem.al.suwaidi@presight.ai,Sustainability,Data Analyst,19986.0,10,Active,Initial appointment,2016-04-22,2017-03-27,False
2061,EMP0932,Reem Al Suwaidi,reem.al.suwaidi@presight.ai,Sustainability,Data Analyst,21283.0,10,Active,Annual performance increase,2017-03-27,2020-11-11,False
2062,EMP0932,Reem Al Suwaidi,reem.al.suwaidi@presight.ai,Sustainability,Data Analyst,25098.0,10,Active,Market correction adjustment,2020-11-11,2024-05-30,False
2063,EMP0932,Reem Al Suwaidi,reem.al.suwaidi@presight.ai,Sustainability,Data Analyst,34973.0,10,Active,Retention adjustment,2024-05-30,9999-12-31,True
2064,EMP0933,Sanjay Iyer,sanjay.iyer1@presight.ai,Data Science,BI Specialist,16896.0,12,Active,Initial appointment,2014-09-25,2020-10-18,False
2065,EMP0933,Sanjay Iyer,sanjay.iyer1@presight.ai,Data Science,BI Specialist,18315.0,12,Active,Annual performance increase,2020-10-18,2022-12-05,False
2066,EMP0933,Sanjay Iyer,sanjay.iyer1@presight.ai,Data Science,BI Specialist,29709.0,12,Active,Project completion bonus integration,2022-12-05,9999-12-31,True
2067,EMP0934,Min Krishnan,min.krishnan1@presight.ai,Engineering,Lead Data Engineer,17700.0,3,Inactive,Hire - Initial Appointment,2024-05-31,9999-12-31,True
2068,EMP0935,Mariam Farooq,mariam.farooq@presight.ai,Finance,Finance Manager,15010.0,6,Active,Initial appointment,2020-06-14,2023-08-25,False
2069,EMP0935,Mariam Farooq,mariam.farooq@presight.ai,Finance,Finance Manager,25202.0,6,Active,Annual performance increase,2023-08-25,9999-12-31,True
2070,EMP0936,Ahmed Mahmoud,ahmed.mahmoud@presight.ai,Engineering,Platform Engineer,28742.0,16,Active,Initial appointment,2009-08-01,2023-04-25,False
2071,EMP0936,Ahmed Mahmoud,ahmed.mahmoud@presight.ai,Engineering,Platform Engineer,48448.0,16,Active,Cost of living adjustment,2023-04-25,9999-12-31,True
2072,EMP0937,Lin Mehta,lin.mehta@presight.ai,Data Science,Data Scientist,16351.0,4,Active,Initial appointment,2022-09-11,2023-09-27,False
2073,EMP0937,Lin Mehta,lin.mehta@presight.ai,Data Science,Data Scientist,19513.0,4,Active,Project completion bonus integration,2023-09-27,2025-05-19,False
2074,EMP0937,Lin Mehta,lin.mehta@presight.ai,Data Science,Data Scientist,23274.0,4,Active,Annual performance increase,2025-05-19,9999-12-31,True
2075,EMP0938,Meera Iyer,meera.iyer@presight.ai,Operations,Operations Analyst,10036.0,3,Active,Initial appointment,2024-06-11,2025-05-10,False
2076,EMP0938,Meera Iyer,meera.iyer@presight.ai,Operations,Operations Analyst,10968.0,3,Active,Market correction adjustment,2025-05-10,2025-06-13,False
2077,EMP0938,Meera Iyer,meera.iyer@presight.ai,Operations,Operations Analyst,13509.0,3,Active,Cost of living adjustment,2025-06-13,9999-12-31,True
2078,EMP0939,Lara Eriksson,lara.eriksson@presight.ai,Engineering,Lead Data Engineer,24158.0,5,Active,Initial appointment,2022-05-01,2024-03-21,False
2079,EMP0939,Lara Eriksson,lara.eriksson@presight.ai,Engineering,Lead Data Engineer,25784.0,5,Active,Annual performance increase,2024-03-21,2024-09-11,False
2080,EMP0939,Lara Eriksson,lara.eriksson@presight.ai,Engineering,Lead Data Engineer,33854.0,5,Active,Annual performance increase,2024-09-11,9999-12-31,True
2081,EMP0940,Salim Al Mazrouei,salim.al.mazrouei1@presight.ai,Operations,Supply Chain Analyst,13876.0,5,Active,Initial appointment,2020-08-07,2023-05-24,False
2082,EMP0940,Salim Al Mazrouei,salim.al.mazrouei1@presight.ai,Operations,Supply Chain Analyst,16566.0,5,Active,Promoted following review,2023-05-24,2024-02-12,False
2083,EMP0940,Salim Al Mazrouei,salim.al.mazrouei1@presight.ai,Operations,Supply Chain Analyst,23792.0,5,Active,Market correction adjustment,2024-02-12,9999-12-31,True
2084,EMP0941,Divya Tanaka,divya.tanaka3@presight.ai,Sales,Account Manager,22094.0,2,Active,Hire - Initial Appointment,2023-07-08,9999-12-31,True
2085,EMP0942,Anika Nair,anika.nair1@presight.ai,Operations,Senior Data Engineer,20028.0,10,Active,Initial appointment,2015-07-15,2016-06-19,False
2086,EMP0942,Anika Nair,anika.nair1@presight.ai,Operations,Senior Data Engineer,23046.0,10,Active,Project completion bonus integration,2016-06-19,2016-12-11,False
2087,EMP0942,Anika Nair,anika.nair1@presight.ai,Operations,Senior Data Engineer,25721.0,10,Active,Cost of living adjustment,2016-12-11,2020-04-05,False
